plateRSA;parkingIdRSA;uniqueIDRSA;makeAutomaticPaymentRSA
CAE400;100;PDPPATV8127142;true
ADE804;100;PDPPATV8127143;true
CAB513;100;PDPPATV8127144;true
BAB438;100;PDPPATV8127145;true
ACC285;100;PDPPATV8127146;true
BEB560;100;PDPPATV8127147;true
BAB413;100;PDPPATV8127148;true
ABA937;100;PDPPATV8127149;true
ABA938;100;PDPPATV8127150;true
CAB131;100;PDPPATV8127151;true
BBB517;100;PDPPATV8127152;true
BBD752;100;PDPPATV8127153;true
BBC686;100;PDPPATV8127154;true
BEB534;100;PDPPATV8127155;true
BCE909;100;PDPPATV8127156;true
AAC627;100;PDPPATV8127157;true
BEE855;100;PDPPATV8127158;true
VUH444;100;PDPPATV8127159;true
AAD590;100;PDPPATV8127160;true
AAC547;100;PDPPATV8127161;true
CAE459;100;PDPPATV8127162;true
AEC786;100;PDPPATV8127163;true
BBC894;100;PDPPATV8127164;true
BBD228;100;PDPPATV8127165;true
ADA976;100;PDPPATV8127166;true
BAD462;100;PDPPATV8127167;true
CAA377;100;PDPPATV8127168;true
BAD067;100;PDPPATV8127169;true
BCE185;100;PDPPATV8127170;true
ABC922;100;PDPPATV8127171;true
ABC923;100;PDPPATV8127172;true
BAD684;100;PDPPATV8127173;true
ACB536;100;PDPPATV8127174;true
CAA195;100;PDPPATV8127175;true
BCB689;100;PDPPATV8127176;true
ABE160;100;PDPPATV8127177;true
BBD305;100;PDPPATV8127178;true
BEB913;100;PDPPATV8127179;true
AEB598;100;PDPPATV8127180;true
BAE451;100;PDPPATV8127181;true
BED533;100;PDPPATV8127182;true
ACD574;100;PDPPATV8127183;true
CAD252;100;PDPPATV8127184;true
ABE860;100;PDPPATV8127185;true
BCA036;100;PDPPATV8127186;true
ADD912;100;PDPPATV8127187;true
BDC683;100;PDPPATV8127188;true
BBE323;100;PDPPATV8127189;true
AEB302;100;PDPPATV8127190;true
BCB682;100;PDPPATV8127191;true
ADB203;100;PDPPATV8127192;true
BCE902;100;PDPPATV8127193;true
BDC213;100;PDPPATV8127194;true
BDB538;100;PDPPATV8127195;true
BDA074;100;PDPPATV8127196;true
ADE459;100;PDPPATV8127197;true
BAB088;100;PDPPATV8127198;true
AEB245;100;PDPPATV8127199;true
AEA460;100;PDPPATV8127200;true
AEB404;100;PDPPATV8127201;true
ABC625;100;PDPPATV8127202;true
ACE553;100;PDPPATV8127203;true
CAE387;100;PDPPATV8127204;true
ACE617;100;PDPPATV8127205;true
AEA477;100;PDPPATV8127206;true
BDC012;100;PDPPATV8127207;true
BAD064;100;PDPPATV8127208;true
BAD065;100;PDPPATV8127209;true
AAB209;100;PDPPATV8127210;true
AQW152;100;PDPPATV8127211;true
ASD123;100;PDPPATV8127212;true
ACA158;100;PDPPATV8127213;true
CAB916;100;PDPPATV8127214;true
CAB917;100;PDPPATV8127215;true
LAM000;100;PDPPATV8127216;true
BDA721;100;PDPPATV8127217;true
ADE948;100;PDPPATV8127218;true
CAC193;100;PDPPATV8127219;true
ABB649;100;PDPPATV8127220;true
BDC164;100;PDPPATV8127221;true
BEA037;100;PDPPATV8127222;true
EEE441;100;PDPPATV8127223;true
EEE551;100;PDPPATV8127224;true
EEE771;100;PDPPATV8127225;true
EEE881;100;PDPPATV8127226;true
EEE991;100;PDPPATV8127227;true
ASF431;100;PDPPATV8127228;true
SOP011;100;PDPPATV8127229;true
ABA399;100;PDPPATV8127230;true
ADE056;100;PDPPATV8127231;true
BEC441;100;PDPPATV8127232;true
GGG828;100;PDPPATV8127233;true
EEE777;100;PDPPATV8127234;true
PRU003;100;PDPPATV8127235;true
TAG003;100;PDPPATV8127236;true
VBJ694;100;PDPPATV8127237;true
JQU920;100;PDPPATV8127238;true
PRU015;100;PDPPATV8127239;true
FRA012;100;PDPPATV8127240;true
OOOO45;100;PDPPATV8127241;true
YML123;100;PDPPATV8127242;true
MAO456;100;PDPPATV8127243;true
QWE000;100;PDPPATV8127244;true
AJT124;100;PDPPATV8127245;true
RTQ843;100;PDPPATV8127246;true
JJV112;100;PDPPATV8127247;true
LED195;100;PDPPATV8127248;true
COA721;100;PDPPATV8127249;true
MIT123;100;PDPPATV8127250;true
ROB714;100;PDPPATV8127251;true
MIT523;100;PDPPATV8127252;true
MMM123;100;PDPPATV8127253;true
ACC753;100;PDPPATV8127254;true
AAE355;100;PDPPATV8127255;true
PPP888;100;PDPPATV8127256;true
ABB481;100;PDPPATV8127257;true
BEB377;100;PDPPATV8127258;true
BCZ985;100;PDPPATV8127259;true
ABC139;100;PDPPATV8127260;true
CAE015;100;PDPPATV8127261;true
BMN000;100;PDPPATV8127262;true
BMN001;100;PDPPATV8127263;true
CAA090;100;PDPPATV8127264;true
LFG152;100;PDPPATV8127265;true
EEE221;100;PDPPATV8127266;true
EEE331;100;PDPPATV8127267;true
CDR444;100;PDPPATV8127268;true
WWW828;100;PDPPATV8127269;true
ABC185;100;PDPPATV8127270;true
ABC186;100;PDPPATV8127271;true
DUL009;100;PDPPATV8127272;true
RAQ035;100;PDPPATV8127273;true
BAD716;100;PDPPATV8127274;true
ADA033;100;PDPPATV8127275;true
AED683;100;PDPPATV8127276;true
BEE850;100;PDPPATV8127277;true
AAA648;100;PDPPATV8127278;true
AAA650;100;PDPPATV8127279;true
AED464;100;PDPPATV8127280;true
CAA487;100;PDPPATV8127281;true
BBE673;100;PDPPATV8127282;true
AAA569;100;PDPPATV8127283;true
BAC831;100;PDPPATV8127284;true
AAA361;100;PDPPATV8127285;true
AED411;100;PDPPATV8127286;true
BDB627;100;PDPPATV8127287;true
AAA606;100;PDPPATV8127288;true
BCB805;100;PDPPATV8127289;true
BDD739;100;PDPPATV8127290;true
BCA271;100;PDPPATV8127291;true
BEA298;100;PDPPATV8127292;true
CAC281;100;PDPPATV8127293;true
BEA316;100;PDPPATV8127294;true
BCD602;100;PDPPATV8127295;true
ACB412;100;PDPPATV8127296;true
BBB784;100;PDPPATV8127297;true
AEB900;100;PDPPATV8127298;true
CAD143;100;PDPPATV8127299;true
BCE882;100;PDPPATV8127300;true
BBA653;100;PDPPATV8127301;true
JJJ119;100;PDPPATV8127302;true
HHH779;100;PDPPATV8127303;true
SWA987;100;PDPPATV8127304;true
QQQ811;100;PDPPATV8127305;true
QQQ711;100;PDPPATV8127306;true
QQQ611;100;PDPPATV8127307;true
QQQ411;100;PDPPATV8127308;true
HHH811;100;PDPPATV8127309;true
HHH711;100;PDPPATV8127310;true
HHH611;100;PDPPATV8127311;true
HHH411;100;PDPPATV8127312;true
CCC922;100;PDPPATV8127313;true
KXZ857;100;PDPPATV8127314;true
TYU908;100;PDPPATV8127315;true
AAC456;100;PDPPATV8127316;true
ABC124;100;PDPPATV8127317;true
DCR411;100;PDPPATV8127318;true
ABA767;100;PDPPATV8127319;true
BAB393;100;PDPPATV8127320;true
ALL828;100;PDPPATV8127321;true
TTT888;100;PDPPATV8127322;true
ADD302;100;PDPPATV8127323;true
BBC904;100;PDPPATV8127324;true
ACB873;100;PDPPATV8127325;true
CAC794;100;PDPPATV8127326;true
ACA216;100;PDPPATV8127327;true
BAA529;100;PDPPATV8127328;true
BCE194;100;PDPPATV8127329;true
ACD475;100;PDPPATV8127330;true
ACC094;100;PDPPATV8127331;true
ABA061;100;PDPPATV8127332;true
BAE665;100;PDPPATV8127333;true
BCE111;100;PDPPATV8127334;true
ABA025;100;PDPPATV8127335;true
BDA708;100;PDPPATV8127336;true
CAD533;100;PDPPATV8127337;true
BCE738;100;PDPPATV8127338;true
CAB093;100;PDPPATV8127339;true
TTY789;100;PDPPATV8127340;true
NNN888;100;PDPPATV8127341;true
PLN932;100;PDPPATV8127342;true
LLO000;100;PDPPATV8127343;true
QQQ911;100;PDPPATV8127344;true
QQQ511;100;PDPPATV8127345;true
QQQ211;100;PDPPATV8127346;true
QQQ199;100;PDPPATV8127347;true
HHH311;100;PDPPATV8127348;true
HHH199;100;PDPPATV8127349;true
HHH511;100;PDPPATV8127350;true
HHH211;100;PDPPATV8127351;true
CCC933;100;PDPPATV8127352;true
CCC944;100;PDPPATV8127353;true
CCC955;100;PDPPATV8127354;true
BVB678;100;PDPPATV8127355;true
PLP123;100;PDPPATV8127356;true
ADD397;100;PDPPATV8127357;true
BBC896;100;PDPPATV8127358;true
ACC917;100;PDPPATV8127359;true
ADC104;100;PDPPATV8127360;true
BDA661;100;PDPPATV8127361;true
ADA193;100;PDPPATV8127362;true
ACB945;100;PDPPATV8127363;true
BED692;100;PDPPATV8127364;true
BBC557;100;PDPPATV8127365;true
ADB887;100;PDPPATV8127366;true
CAC955;100;PDPPATV8127367;true
ABB280;100;PDPPATV8127368;true
BEA868;100;PDPPATV8127369;true
BBE234;100;PDPPATV8127370;true
AED471;100;PDPPATV8127371;true
ADD166;100;PDPPATV8127372;true
SOP000;100;PDPPATV8127373;true
FIX047;100;PDPPATV8127374;true
BCE501;100;PDPPATV8127375;true
ABC987;100;PDPPATV8127376;true
ZZZ999;100;PDPPATV8127377;true
LAM001;100;PDPPATV8127378;true
GHV565;100;PDPPATV8127379;true
ACC252;100;PDPPATV8127380;true
BCE797;100;PDPPATV8127381;true
BAB178;100;PDPPATV8127382;true
ADB991;100;PDPPATV8127383;true
BCE884;100;PDPPATV8127384;true
BCE886;100;PDPPATV8127385;true
BDE987;100;PDPPATV8127386;true
BEA556;100;PDPPATV8127387;true
ACC173;100;PDPPATV8127388;true
BCE798;100;PDPPATV8127389;true
ADC267;100;PDPPATV8127390;true
BDE415;100;PDPPATV8127391;true
BBA914;100;PDPPATV8127392;true
ADA886;100;PDPPATV8127393;true
ACC810;100;PDPPATV8127394;true
AEA264;100;PDPPATV8127395;true
CAE455;100;PDPPATV8127396;true
BBC856;100;PDPPATV8127397;true
CAE038;100;PDPPATV8127398;true
BAB081;100;PDPPATV8127399;true
ADE262;100;PDPPATV8127400;true
BBD113;100;PDPPATV8127401;true
ADC134;100;PDPPATV8127402;true
ABB390;100;PDPPATV8127403;true
ABB574;100;PDPPATV8127404;true
BAA585;100;PDPPATV8127405;true
BBD000;100;PDPPATV8127406;true
BEC429;100;PDPPATV8127407;true
BEC430;100;PDPPATV8127408;true
CAE062;100;PDPPATV8127409;true
SOP008;100;PDPPATV8127410;true
BAC067;100;PDPPATV8127411;true
ADE698;100;PDPPATV8127412;true
AEE016;100;PDPPATV8127413;true
ADE424;100;PDPPATV8127414;true
ACC251;100;PDPPATV8127415;true
III123;100;PDPPATV8127416;true
CCC828;100;PDPPATV8127417;true
AWE123;100;PDPPATV8127418;true
ASD212;100;PDPPATV8127419;true
ABA304;100;PDPPATV8127420;true
EUK123;100;PDPPATV8127421;true
SOP111;100;PDPPATV8127422;true
SOP113;100;PDPPATV8127423;true
SOP010;100;PDPPATV8127424;true
ABB184;100;PDPPATV8127425;true
YYY828;100;PDPPATV8127426;true
BAB379;100;PDPPATV8127427;true
AAE317;100;PDPPATV8127428;true
ZZZ828;100;PDPPATV8127429;true
BCE476;100;PDPPATV8127430;true
CAB094;100;PDPPATV8127431;true
BDA124;100;PDPPATV8127432;true
BEC491;100;PDPPATV8127433;true
BEB082;100;PDPPATV8127434;true
BRK895;100;PDPPATV8127435;true
BAB636;100;PDPPATV8127436;true
ALS124;100;PDPPATV8127437;true
YYH123;100;PDPPATV8127438;true
JJJ000;100;PDPPATV8127439;true
III288;100;PDPPATV8127440;true
JJM116;100;PDPPATV8127441;true
GLY908;100;PDPPATV8127442;true
KMQ209;100;PDPPATV8127443;true
EHM968;100;PDPPATV8127444;true
KOV002;100;PDPPATV8127445;true
KWR630;100;PDPPATV8127446;true
KBQ210;100;PDPPATV8127447;true
HTU042;100;PDPPATV8127448;true
ASG142;100;PDPPATV8127449;true
FRT123;100;PDPPATV8127450;true
JQT968;100;PDPPATV8127451;true
EMP762;100;PDPPATV8127452;true
KGL627;100;PDPPATV8127453;true
ASD132;100;PDPPATV8127454;true
ACD818;100;PDPPATV8127455;true
ACC385;100;PDPPATV8127456;true
ABA541;100;PDPPATV8127457;true
CAE458;100;PDPPATV8127458;true
ALB127;100;PDPPATV8127459;true
TUU675;100;PDPPATV8127460;true
BBB963;100;PDPPATV8127461;true
BEB550;100;PDPPATV8127462;true
BEC986;100;PDPPATV8127463;true
BEB654;100;PDPPATV8127464;true
ADE582;100;PDPPATV8127465;true
CAA262;100;PDPPATV8127466;true
ABB588;100;PDPPATV8127467;true
ACC756;100;PDPPATV8127468;true
ACC624;100;PDPPATV8127469;true
BCC650;100;PDPPATV8127470;true
ACE019;100;PDPPATV8127471;true
BED100;100;PDPPATV8127472;true
BDB325;100;PDPPATV8127473;true
BAC594;100;PDPPATV8127474;true
AAA485;100;PDPPATV8127475;true
ABC189;100;PDPPATV8127476;true
CCC966;100;PDPPATV8127477;true
VVV828;100;PDPPATV8127478;true
ABA900;100;PDPPATV8127479;true
ZTK930;100;PDPPATV8127480;true
ZXY123;100;PDPPATV8127481;true
ZXY333;100;PDPPATV8127482;true
EEE661;100;PDPPATV8127483;true
ACC448;100;PDPPATV8127484;true
ADA138;100;PDPPATV8127485;true
BEE248;100;PDPPATV8127486;true
AAB576;100;PDPPATV8127487;true
BBB941;100;PDPPATV8127488;true
CAC491;100;PDPPATV8127489;true
BCD807;100;PDPPATV8127490;true
BEA492;100;PDPPATV8127491;true
BBC027;100;PDPPATV8127492;true
ACB559;100;PDPPATV8127493;true
BAB153;100;PDPPATV8127494;true
BDA116;100;PDPPATV8127495;true
BCC821;100;PDPPATV8127496;true
ABB011;100;PDPPATV8127497;true
CAA963;100;PDPPATV8127498;true
ABE995;100;PDPPATV8127499;true
BAB123;100;PDPPATV8127500;true
BCE757;100;PDPPATV8127501;true
ADC294;100;PDPPATV8127502;true
AAD697;100;PDPPATV8127503;true
ABA654;100;PDPPATV8127504;true
BAB149;100;PDPPATV8127505;true
BAC239;100;PDPPATV8127506;true
BDA313;100;PDPPATV8127507;true
ADE898;100;PDPPATV8127508;true
BEB423;100;PDPPATV8127509;true
BAB368;100;PDPPATV8127510;true
BAB568;100;PDPPATV8127511;true
BBD431;100;PDPPATV8127512;true
ADC297;100;PDPPATV8127513;true
CAD631;100;PDPPATV8127514;true
BBE084;100;PDPPATV8127515;true
BDA314;100;PDPPATV8127516;true
ACD591;100;PDPPATV8127517;true
BAC881;100;PDPPATV8127518;true
ADC298;100;PDPPATV8127519;true
BCE772;100;PDPPATV8127520;true
BAB152;100;PDPPATV8127521;true
BEB648;100;PDPPATV8127522;true
AAD698;100;PDPPATV8127523;true
AAA013;100;PDPPATV8127524;true
CAD792;100;PDPPATV8127525;true
ABB064;100;PDPPATV8127526;true
BDA216;100;PDPPATV8127527;true
ACC201;100;PDPPATV8127528;true
BDA659;100;PDPPATV8127529;true
BAB782;100;PDPPATV8127530;true
BDA691;100;PDPPATV8127531;true
BAC071;100;PDPPATV8127532;true
AEB872;100;PDPPATV8127533;true
BCA530;100;PDPPATV8127534;true
ACD446;100;PDPPATV8127535;true
AEB873;100;PDPPATV8127536;true
BCC817;100;PDPPATV8127537;true
CAB491;100;PDPPATV8127538;true
AAD777;100;PDPPATV8127539;true
BAC072;100;PDPPATV8127540;true
BBD891;100;PDPPATV8127541;true
BBD893;100;PDPPATV8127542;true
CAE363;100;PDPPATV8127543;true
BEC432;100;PDPPATV8127544;true
ACD448;100;PDPPATV8127545;true
CAE368;100;PDPPATV8127546;true
AEE206;100;PDPPATV8127547;true
AAE941;100;PDPPATV8127548;true
AAE968;100;PDPPATV8127549;true
BCE061;100;PDPPATV8127550;true
BCC820;100;PDPPATV8127551;true
CAB495;100;PDPPATV8127552;true
CAC797;100;PDPPATV8127553;true
ADD640;100;PDPPATV8127554;true
ADC390;100;PDPPATV8127555;true
ABC659;100;PDPPATV8127556;true
CAE369;100;PDPPATV8127557;true
BAB988;100;PDPPATV8127558;true
ADA102;100;PDPPATV8127559;true
ABD199;100;PDPPATV8127560;true
AEB868;100;PDPPATV8127561;true
BEE137;100;PDPPATV8127562;true
AEA207;100;PDPPATV8127563;true
ACB880;100;PDPPATV8127564;true
CAA396;100;PDPPATV8127565;true
BBC515;100;PDPPATV8127566;true
BEC360;100;PDPPATV8127567;true
BAA697;100;PDPPATV8127568;true
BCE295;100;PDPPATV8127569;true
ABB499;100;PDPPATV8127570;true
BEC361;100;PDPPATV8127571;true
ABA193;100;PDPPATV8127572;true
BAA698;100;PDPPATV8127573;true
BAD635;100;PDPPATV8127574;true
BEC362;100;PDPPATV8127575;true
ADA128;100;PDPPATV8127576;true
BDC269;100;PDPPATV8127577;true
BEE140;100;PDPPATV8127578;true
BEC208;100;PDPPATV8127579;true
BAD636;100;PDPPATV8127580;true
BDA483;100;PDPPATV8127581;true
ABA195;100;PDPPATV8127582;true
BAD637;100;PDPPATV8127583;true
BAA700;100;PDPPATV8127584;true
AEB839;100;PDPPATV8127585;true
BEA946;100;PDPPATV8127586;true
BAD609;100;PDPPATV8127587;true
ACE528;100;PDPPATV8127588;true
BEA947;100;PDPPATV8127589;true
ABD166;100;PDPPATV8127590;true
BDC240;100;PDPPATV8127591;true
ABC597;100;PDPPATV8127592;true
BDB755;100;PDPPATV8127593;true
ABC599;100;PDPPATV8127594;true
BED509;100;PDPPATV8127595;true
CAC830;100;PDPPATV8127596;true
AEB842;100;PDPPATV8127597;true
ACB906;100;PDPPATV8127598;true
BCD801;100;PDPPATV8127599;true
BCD809;100;PDPPATV8127600;true
BEA560;100;PDPPATV8127601;true
BBC106;100;PDPPATV8127602;true
BBC133;100;PDPPATV8127603;true
BDC448;100;PDPPATV8127604;true
AAB647;100;PDPPATV8127605;true
BCA719;100;PDPPATV8127606;true
ACB416;100;PDPPATV8127607;true
AEC038;100;PDPPATV8127608;true
BAD817;100;PDPPATV8127609;true
ADA288;100;PDPPATV8127610;true
BDC450;100;PDPPATV8127611;true
BBB911;100;PDPPATV8127612;true
ADA289;100;PDPPATV8127613;true
AAB650;100;PDPPATV8127614;true
AAE632;100;PDPPATV8127615;true
ACB442;100;PDPPATV8127616;true
ACB444;100;PDPPATV8127617;true
CAA157;100;PDPPATV8127618;true
ACD559;100;PDPPATV8127619;true
AEC828;100;PDPPATV8127620;true
BAB835;100;PDPPATV8127621;true
CAE153;100;PDPPATV8127622;true
AEC866;100;PDPPATV8127623;true
ABE143;100;PDPPATV8127624;true
AAA014;100;PDPPATV8127625;true
BDA315;100;PDPPATV8127626;true
AAA015;100;PDPPATV8127627;true
ABB215;100;PDPPATV8127628;true
BDA552;100;PDPPATV8127629;true
BBD749;100;PDPPATV8127630;true
BAB125;100;PDPPATV8127631;true
CAD401;100;PDPPATV8127632;true
BEC618;100;PDPPATV8127633;true
CAB085;100;PDPPATV8127634;true
BEC292;100;PDPPATV8127635;true
BBA650;100;PDPPATV8127636;true
BCC460;100;PDPPATV8127637;true
CAB089;100;PDPPATV8127638;true
CAB090;100;PDPPATV8127639;true
ACA128;100;PDPPATV8127640;true
ADB988;100;PDPPATV8127641;true
ABB478;100;PDPPATV8127642;true
BCE488;100;PDPPATV8127643;true
BDA611;100;PDPPATV8127644;true
ABB479;100;PDPPATV8127645;true
BDA612;100;PDPPATV8127646;true
ABA358;100;PDPPATV8127647;true
BBC715;100;PDPPATV8127648;true
ACD022;100;PDPPATV8127649;true
CAD906;100;PDPPATV8127650;true
ABA386;100;PDPPATV8127651;true
BAB608;100;PDPPATV8127652;true
BAD463;100;PDPPATV8127653;true
BDA264;100;PDPPATV8127654;true
BAD464;100;PDPPATV8127655;true
AAB262;100;PDPPATV8127656;true
AAB263;100;PDPPATV8127657;true
ACC844;100;PDPPATV8127658;true
BAD465;100;PDPPATV8127659;true
ABB000;100;PDPPATV8127660;true
BDC107;100;PDPPATV8127661;true
ABB001;100;PDPPATV8127662;true
ACE945;100;PDPPATV8127663;true
BED560;100;PDPPATV8127664;true
ABA016;100;PDPPATV8127665;true
ACB870;100;PDPPATV8127666;true
BBB015;100;PDPPATV8127667;true
BBC344;100;PDPPATV8127668;true
BBB016;100;PDPPATV8127669;true
BAA511;100;PDPPATV8127670;true
ACB871;100;PDPPATV8127671;true
CAC800;100;PDPPATV8127672;true
BEC070;100;PDPPATV8127673;true
ADE952;100;PDPPATV8127674;true
BDA488;100;PDPPATV8127675;true
ABB536;100;PDPPATV8127676;true
BBE036;100;PDPPATV8127677;true
BEC061;100;PDPPATV8127678;true
ACD568;100;PDPPATV8127679;true
CAE024;100;PDPPATV8127680;true
AEA391;100;PDPPATV8127681;true
BBD570;100;PDPPATV8127682;true
BAB712;100;PDPPATV8127683;true
BDA357;100;PDPPATV8127684;true
BEC559;100;PDPPATV8127685;true
BEC560;100;PDPPATV8127686;true
BBD572;100;PDPPATV8127687;true
AEB986;100;PDPPATV8127688;true
BCA651;100;PDPPATV8127689;true
BEC561;100;PDPPATV8127690;true
BEC062;100;PDPPATV8127691;true
ADE942;100;PDPPATV8127692;true
ACD570;100;PDPPATV8127693;true
CAE491;100;PDPPATV8127694;true
ACC082;100;PDPPATV8127695;true
BBC558;100;PDPPATV8127696;true
BAA742;100;PDPPATV8127697;true
BEA992;100;PDPPATV8127698;true
ABA241;100;PDPPATV8127699;true
ADA233;100;PDPPATV8127700;true
ACC083;100;PDPPATV8127701;true
BBE948;100;PDPPATV8127702;true
ADD685;100;PDPPATV8127703;true
AEA539;100;PDPPATV8127704;true
BDA955;100;PDPPATV8127705;true
ACA285;100;PDPPATV8127706;true
CAB583;100;PDPPATV8127707;true
BDE627;100;PDPPATV8127708;true
BCC922;100;PDPPATV8127709;true
ABD757;100;PDPPATV8127710;true
BDA889;100;PDPPATV8127711;true
BDB029;100;PDPPATV8127712;true
ACE926;100;PDPPATV8127713;true
ACA642;100;PDPPATV8127714;true
CAB654;100;PDPPATV8127715;true
ADA339;100;PDPPATV8127716;true
BDD477;100;PDPPATV8127717;true
ADA291;100;PDPPATV8127718;true
ABC957;100;PDPPATV8127719;true
ABD486;100;PDPPATV8127720;true
BBE392;100;PDPPATV8127721;true
ACA655;100;PDPPATV8127722;true
BBB028;100;PDPPATV8127723;true
ADC594;100;PDPPATV8127724;true
AAD965;100;PDPPATV8127725;true
ABE665;100;PDPPATV8127726;true
ABE689;100;PDPPATV8127727;true
AAC431;100;PDPPATV8127728;true
CAE154;100;PDPPATV8127729;true
ABE144;100;PDPPATV8127730;true
BAB838;100;PDPPATV8127731;true
AEA088;100;PDPPATV8127732;true
BEC229;100;PDPPATV8127733;true
AAC467;100;PDPPATV8127734;true
ABB391;100;PDPPATV8127735;true
BDD278;100;PDPPATV8127736;true
ABE206;100;PDPPATV8127737;true
BDD245;100;PDPPATV8127738;true
BCB557;100;PDPPATV8127739;true
BCB558;100;PDPPATV8127740;true
ABE234;100;PDPPATV8127741;true
CAA235;100;PDPPATV8127742;true
ABE235;100;PDPPATV8127743;true
BEC231;100;PDPPATV8127744;true
BCB498;100;PDPPATV8127745;true
BAE694;100;PDPPATV8127746;true
AAC457;100;PDPPATV8127747;true
ABE173;100;PDPPATV8127748;true
AEC888;100;PDPPATV8127749;true
BDD247;100;PDPPATV8127750;true
AEC869;100;PDPPATV8127751;true
CAA189;100;PDPPATV8127752;true
ADA916;100;PDPPATV8127753;true
ABE018;100;PDPPATV8127754;true
CAE179;100;PDPPATV8127755;true
AAC458;100;PDPPATV8127756;true
CAE181;100;PDPPATV8127757;true
ADE001;100;PDPPATV8127758;true
BAE701;100;PDPPATV8127759;true
BAE824;100;PDPPATV8127760;true
BDD272;100;PDPPATV8127761;true
BEB951;100;PDPPATV8127762;true
ABD018;100;PDPPATV8127763;true
ABB177;100;PDPPATV8127764;true
CAD939;100;PDPPATV8127765;true
BAB629;100;PDPPATV8127766;true
ACE946;100;PDPPATV8127767;true
CAD940;100;PDPPATV8127768;true
ABC656;100;PDPPATV8127769;true
BED561;100;PDPPATV8127770;true
BED930;100;PDPPATV8127771;true
BEB977;100;PDPPATV8127772;true
BEB978;100;PDPPATV8127773;true
ACD049;100;PDPPATV8127774;true
ACE952;100;PDPPATV8127775;true
BBD509;100;PDPPATV8127776;true
BAD470;100;PDPPATV8127777;true
ADE877;100;PDPPATV8127778;true
BEB521;100;PDPPATV8127779;true
BED963;100;PDPPATV8127780;true
BEB987;100;PDPPATV8127781;true
ADE878;100;PDPPATV8127782;true
CAD498;100;PDPPATV8127783;true
BAB246;100;PDPPATV8127784;true
BCE857;100;PDPPATV8127785;true
BCE858;100;PDPPATV8127786;true
ACC884;100;PDPPATV8127787;true
BEB232;100;PDPPATV8127788;true
BBC803;100;PDPPATV8127789;true
BBC804;100;PDPPATV8127790;true
BAD404;100;PDPPATV8127791;true
ABC961;100;PDPPATV8127792;true
BEB836;100;PDPPATV8127793;true
AAB207;100;PDPPATV8127794;true
BDA160;100;PDPPATV8127795;true
BDC393;100;PDPPATV8127796;true
BAD762;100;PDPPATV8127797;true
ACB881;100;PDPPATV8127798;true
BBC348;100;PDPPATV8127799;true
ADD648;100;PDPPATV8127800;true
BCE106;100;PDPPATV8127801;true
ABD334;100;PDPPATV8127802;true
BCE107;100;PDPPATV8127803;true
ACB883;100;PDPPATV8127804;true
BBC351;100;PDPPATV8127805;true
BBC540;100;PDPPATV8127806;true
ADD884;100;PDPPATV8127807;true
ABD335;100;PDPPATV8127808;true
BCA652;100;PDPPATV8127809;true
ABC726;100;PDPPATV8127810;true
ADD885;100;PDPPATV8127811;true
BEE088;100;PDPPATV8127812;true
BEE089;100;PDPPATV8127813;true
BAA493;100;PDPPATV8127814;true
BBE925;100;PDPPATV8127815;true
ACB852;100;PDPPATV8127816;true
ACE501;100;PDPPATV8127817;true
BBD988;100;PDPPATV8127818;true
AEB256;100;PDPPATV8127819;true
AEA144;100;PDPPATV8127820;true
ADD627;100;PDPPATV8127821;true
ACE504;100;PDPPATV8127822;true
ABA021;100;PDPPATV8127823;true
BEE051;100;PDPPATV8127824;true
ABC594;100;PDPPATV8127825;true
ACD314;100;PDPPATV8127826;true
AAA838;100;PDPPATV8127827;true
ABD103;100;PDPPATV8127828;true
BDC182;100;PDPPATV8127829;true
AEB759;100;PDPPATV8127830;true
AAA240;100;PDPPATV8127831;true
ACB451;100;PDPPATV8127832;true
BEA387;100;PDPPATV8127833;true
BEA337;100;PDPPATV8127834;true
BCD709;100;PDPPATV8127835;true
BBB961;100;PDPPATV8127836;true
ADD289;100;PDPPATV8127837;true
BBB962;100;PDPPATV8127838;true
BAA124;100;PDPPATV8127839;true
AAE561;100;PDPPATV8127840;true
CAC412;100;PDPPATV8127841;true
BCD713;100;PDPPATV8127842;true
ACB369;100;PDPPATV8127843;true
ADD198;100;PDPPATV8127844;true
BAA038;100;PDPPATV8127845;true
BCD606;100;PDPPATV8127846;true
BEA469;100;PDPPATV8127847;true
ACB482;100;PDPPATV8127848;true
AAB414;100;PDPPATV8127849;true
BCD725;100;PDPPATV8127850;true
CAC422;100;PDPPATV8127851;true
BCD726;100;PDPPATV8127852;true
BAD734;100;PDPPATV8127853;true
AAB569;100;PDPPATV8127854;true
AAB570;100;PDPPATV8127855;true
AEB965;100;PDPPATV8127856;true
BDC368;100;PDPPATV8127857;true
BDC246;100;PDPPATV8127858;true
BCD764;100;PDPPATV8127859;true
ACB529;100;PDPPATV8127860;true
BBD508;100;PDPPATV8127861;true
ACC174;100;PDPPATV8127862;true
CAD945;100;PDPPATV8127863;true
AEE018;100;PDPPATV8127864;true
ACC677;100;PDPPATV8127865;true
ABA813;100;PDPPATV8127866;true
BCE443;100;PDPPATV8127867;true
CAD955;100;PDPPATV8127868;true
BEB085;100;PDPPATV8127869;true
ADC205;100;PDPPATV8127870;true
BBC657;100;PDPPATV8127871;true
ADE507;100;PDPPATV8127872;true
BAB318;100;PDPPATV8127873;true
AAD607;100;PDPPATV8127874;true
CAD581;100;PDPPATV8127875;true
