plateRS;parkingIdRS;uniqueIDRS;makeAutomaticPaymentRS
ABA767;100;PDPEV27088333;true
BAB393;100;PDPEV27088334;true
ALL828;100;PDPEV27088335;true
TTT888;100;PDPEV27088336;true
ADD302;100;PDPEV27088337;true
BBC904;100;PDPEV27088338;true
ACB873;100;PDPEV27088339;true
CAC794;100;PDPEV27088340;true
ACA216;100;PDPEV27088341;true
BAA529;100;PDPEV27088342;true
BCE194;100;PDPEV27088343;true
ACD475;100;PDPEV27088344;true
ACC094;100;PDPEV27088345;true
ABA061;100;PDPEV27088346;true
BAE665;100;PDPEV27088347;true
BCE111;100;PDPEV27088348;true
ABA025;100;PDPEV27088349;true
BDA708;100;PDPEV27088350;true
CAD533;100;PDPEV27088351;true
BCE738;100;PDPEV27088352;true
CAB093;100;PDPEV27088353;true
TTY789;100;PDPEV27088354;true
NNN888;100;PDPEV27088355;true
PLN932;100;PDPEV27088356;true
LLO000;100;PDPEV27088357;true
QQQ911;100;PDPEV27088358;true
QQQ511;100;PDPEV27088359;true
QQQ211;100;PDPEV27088360;true
QQQ199;100;PDPEV27088361;true
HHH311;100;PDPEV27088362;true
HHH199;100;PDPEV27088363;true
HHH511;100;PDPEV27088364;true
HHH211;100;PDPEV27088365;true
CCC933;100;PDPEV27088366;true
CCC944;100;PDPEV27088367;true
CCC955;100;PDPEV27088368;true
BVB678;100;PDPEV27088369;true
PLP123;100;PDPEV27088370;true
ADD397;100;PDPEV27088371;true
BBC896;100;PDPEV27088372;true
ACC917;100;PDPEV27088373;true
ADC104;100;PDPEV27088374;true
BDA661;100;PDPEV27088375;true
ADA193;100;PDPEV27088376;true
ACB945;100;PDPEV27088377;true
BED692;100;PDPEV27088378;true
BBC557;100;PDPEV27088379;true
ADB887;100;PDPEV27088380;true
CAC955;100;PDPEV27088381;true
ABB280;100;PDPEV27088382;true
BEA868;100;PDPEV27088383;true
BBE234;100;PDPEV27088384;true
AED471;100;PDPEV27088385;true
ADD166;100;PDPEV27088386;true
SOP000;100;PDPEV27088387;true
FIX047;100;PDPEV27088388;true
BCE501;100;PDPEV27088389;true
ABC987;100;PDPEV27088390;true
ZZZ999;100;PDPEV27088391;true
LAM001;100;PDPEV27088392;true
GHV565;100;PDPEV27088393;true
ACC252;100;PDPEV27088394;true
BCE797;100;PDPEV27088395;true
BAB178;100;PDPEV27088396;true
ADB991;100;PDPEV27088397;true
BCE884;100;PDPEV27088398;true
BCE886;100;PDPEV27088399;true
BDE987;100;PDPEV27088400;true
BEA556;100;PDPEV27088401;true
ACC173;100;PDPEV27088402;true
BCE798;100;PDPEV27088403;true
ADC267;100;PDPEV27088404;true
BDE415;100;PDPEV27088405;true
BBA914;100;PDPEV27088406;true
ADA886;100;PDPEV27088407;true
ACC810;100;PDPEV27088408;true
AEA264;100;PDPEV27088409;true
CAE455;100;PDPEV27088410;true
BBC856;100;PDPEV27088411;true
CAE038;100;PDPEV27088412;true
BAB081;100;PDPEV27088413;true
ADE262;100;PDPEV27088414;true
BBD113;100;PDPEV27088415;true
ADC134;100;PDPEV27088416;true
ABB390;100;PDPEV27088417;true
ABB574;100;PDPEV27088418;true
BAA585;100;PDPEV27088419;true
BBD000;100;PDPEV27088420;true
BEC429;100;PDPEV27088421;true
BEC430;100;PDPEV27088422;true
CAE062;100;PDPEV27088423;true
SOP008;100;PDPEV27088424;true
BAC067;100;PDPEV27088425;true
ADE698;100;PDPEV27088426;true
AEE016;100;PDPEV27088427;true
ADE424;100;PDPEV27088428;true
ACC251;100;PDPEV27088429;true
III123;100;PDPEV27088430;true
CCC828;100;PDPEV27088431;true
AWE123;100;PDPEV27088432;true
ASD212;100;PDPEV27088433;true
ABA304;100;PDPEV27088434;true
EUK123;100;PDPEV27088435;true
SOP111;100;PDPEV27088436;true
SOP113;100;PDPEV27088437;true
SOP010;100;PDPEV27088438;true
ABB184;100;PDPEV27088439;true
YYY828;100;PDPEV27088440;true
BAB379;100;PDPEV27088441;true
AAE317;100;PDPEV27088442;true
ZZZ828;100;PDPEV27088443;true
BCE476;100;PDPEV27088444;true
CAB094;100;PDPEV27088445;true
BDA124;100;PDPEV27088446;true
BEC491;100;PDPEV27088447;true
BEB082;100;PDPEV27088448;true
BRK895;100;PDPEV27088449;true
BAB636;100;PDPEV27088450;true
ALS124;100;PDPEV27088451;true
YYH123;100;PDPEV27088452;true
JJJ000;100;PDPEV27088453;true
III288;100;PDPEV27088454;true
JJM116;100;PDPEV27088455;true
GLY908;100;PDPEV27088456;true
KMQ209;100;PDPEV27088457;true
EHM968;100;PDPEV27088458;true
KOV002;100;PDPEV27088459;true
KWR630;100;PDPEV27088460;true
KBQ210;100;PDPEV27088461;true
HTU042;100;PDPEV27088462;true
ASG142;100;PDPEV27088463;true
FRT123;100;PDPEV27088464;true
JQT968;100;PDPEV27088465;true
EMP762;100;PDPEV27088466;true
KGL627;100;PDPEV27088467;true
ASD132;100;PDPEV27088468;true
ACD818;100;PDPEV27088469;true
ACC385;100;PDPEV27088470;true
ABA541;100;PDPEV27088471;true
CAE458;100;PDPEV27088472;true
ALB127;100;PDPEV27088473;true
TUU675;100;PDPEV27088474;true
BBB963;100;PDPEV27088475;true
BEB550;100;PDPEV27088476;true
BEC986;100;PDPEV27088477;true
BEB654;100;PDPEV27088478;true
ADE582;100;PDPEV27088479;true
CAA262;100;PDPEV27088480;true
ABB588;100;PDPEV27088481;true
ACC756;100;PDPEV27088482;true
ACC624;100;PDPEV27088483;true
BCC650;100;PDPEV27088484;true
ACE019;100;PDPEV27088485;true
BED100;100;PDPEV27088486;true
BDB325;100;PDPEV27088487;true
BAC594;100;PDPEV27088488;true
AAA485;100;PDPEV27088489;true
ABC189;100;PDPEV27088490;true
CCC966;100;PDPEV27088491;true
VVV828;100;PDPEV27088492;true
ABA900;100;PDPEV27088493;true
ZTK930;100;PDPEV27088494;true
ZXY123;100;PDPEV27088495;true
ZXY333;100;PDPEV27088496;true
EEE661;100;PDPEV27088497;true
ACC448;100;PDPEV27088498;true
ADA138;100;PDPEV27088499;true
BEE248;100;PDPEV27088500;true
AAB576;100;PDPEV27088501;true
BBB941;100;PDPEV27088502;true
CAC491;100;PDPEV27088503;true
BCD807;100;PDPEV27088504;true
BEA492;100;PDPEV27088505;true
BBC027;100;PDPEV27088506;true
ACB559;100;PDPEV27088507;true
BAB153;100;PDPEV27088508;true
BDA116;100;PDPEV27088509;true
BCC821;100;PDPEV27088510;true
ABB011;100;PDPEV27088511;true
CAA963;100;PDPEV27088512;true
ABE995;100;PDPEV27088513;true
BAB123;100;PDPEV27088514;true
BCE757;100;PDPEV27088515;true
ADC294;100;PDPEV27088516;true
AAD697;100;PDPEV27088517;true
ABA654;100;PDPEV27088518;true
BAB149;100;PDPEV27088519;true
BAC239;100;PDPEV27088520;true
BDA313;100;PDPEV27088521;true
ADE898;100;PDPEV27088522;true
BEB423;100;PDPEV27088523;true
BAB368;100;PDPEV27088524;true
BAB568;100;PDPEV27088525;true
BBD431;100;PDPEV27088526;true
ADC297;100;PDPEV27088527;true
CAD631;100;PDPEV27088528;true
BBE084;100;PDPEV27088529;true
BDA314;100;PDPEV27088530;true
ACD591;100;PDPEV27088531;true
BAC881;100;PDPEV27088532;true
ADC298;100;PDPEV27088533;true
BCE772;100;PDPEV27088534;true
BAB152;100;PDPEV27088535;true
BEB648;100;PDPEV27088536;true
AAD698;100;PDPEV27088537;true
AAA013;100;PDPEV27088538;true
CAD792;100;PDPEV27088539;true
ABB064;100;PDPEV27088540;true
BDA216;100;PDPEV27088541;true
ACC201;100;PDPEV27088542;true
BDA659;100;PDPEV27088543;true
BAB782;100;PDPEV27088544;true
BDA691;100;PDPEV27088545;true
BAC071;100;PDPEV27088546;true
AEB872;100;PDPEV27088547;true
BCA530;100;PDPEV27088548;true
ACD446;100;PDPEV27088549;true
AEB873;100;PDPEV27088550;true
BCC817;100;PDPEV27088551;true
CAB491;100;PDPEV27088552;true
AAD777;100;PDPEV27088553;true
BAC072;100;PDPEV27088554;true
BBD891;100;PDPEV27088555;true
BBD893;100;PDPEV27088556;true
CAE363;100;PDPEV27088557;true
BEC432;100;PDPEV27088558;true
ACD448;100;PDPEV27088559;true
CAE368;100;PDPEV27088560;true
AEE206;100;PDPEV27088561;true
AAE941;100;PDPEV27088562;true
AAE968;100;PDPEV27088563;true
BCE061;100;PDPEV27088564;true
BCC820;100;PDPEV27088565;true
CAB495;100;PDPEV27088566;true
CAC797;100;PDPEV27088567;true
ADD640;100;PDPEV27088568;true
ADC390;100;PDPEV27088569;true
ABC659;100;PDPEV27088570;true
CAE369;100;PDPEV27088571;true
BAB988;100;PDPEV27088572;true
ADA102;100;PDPEV27088573;true
ABD199;100;PDPEV27088574;true
AEB868;100;PDPEV27088575;true
BEE137;100;PDPEV27088576;true
AEA207;100;PDPEV27088577;true
ACB880;100;PDPEV27088578;true
CAA396;100;PDPEV27088579;true
BBC515;100;PDPEV27088580;true
BEC360;100;PDPEV27088581;true
BAA697;100;PDPEV27088582;true
BCE295;100;PDPEV27088583;true
ABB499;100;PDPEV27088584;true
BEC361;100;PDPEV27088585;true
ABA193;100;PDPEV27088586;true
BAA698;100;PDPEV27088587;true
BAD635;100;PDPEV27088588;true
BEC362;100;PDPEV27088589;true
ADA128;100;PDPEV27088590;true
BDC269;100;PDPEV27088591;true
BEE140;100;PDPEV27088592;true
BEC208;100;PDPEV27088593;true
BAD636;100;PDPEV27088594;true
BDA483;100;PDPEV27088595;true
ABA195;100;PDPEV27088596;true
BAD637;100;PDPEV27088597;true
BAA700;100;PDPEV27088598;true
AEB839;100;PDPEV27088599;true
BEA946;100;PDPEV27088600;true
BAD609;100;PDPEV27088601;true
ACE528;100;PDPEV27088602;true
BEA947;100;PDPEV27088603;true
ABD166;100;PDPEV27088604;true
BDC240;100;PDPEV27088605;true
ABC597;100;PDPEV27088606;true
BDB755;100;PDPEV27088607;true
ABC599;100;PDPEV27088608;true
BED509;100;PDPEV27088609;true
CAC830;100;PDPEV27088610;true
AEB842;100;PDPEV27088611;true
ACB906;100;PDPEV27088612;true
BCD801;100;PDPEV27088613;true
BCD809;100;PDPEV27088614;true
BEA560;100;PDPEV27088615;true
BBC106;100;PDPEV27088616;true
BBC133;100;PDPEV27088617;true
BDC448;100;PDPEV27088618;true
AAB647;100;PDPEV27088619;true
BCA719;100;PDPEV27088620;true
ACB416;100;PDPEV27088621;true
AEC038;100;PDPEV27088622;true
BAD817;100;PDPEV27088623;true
ADA288;100;PDPEV27088624;true
BDC450;100;PDPEV27088625;true
BBB911;100;PDPEV27088626;true
ADA289;100;PDPEV27088627;true
AAB650;100;PDPEV27088628;true
AAE632;100;PDPEV27088629;true
ACB442;100;PDPEV27088630;true
ACB444;100;PDPEV27088631;true
CAA157;100;PDPEV27088632;true
ACD559;100;PDPEV27088633;true
AEC828;100;PDPEV27088634;true
BAB835;100;PDPEV27088635;true
CAE153;100;PDPEV27088636;true
AEC866;100;PDPEV27088637;true
ABE143;100;PDPEV27088638;true
AAA014;100;PDPEV27088639;true
BDA315;100;PDPEV27088640;true
AAA015;100;PDPEV27088641;true
ABB215;100;PDPEV27088642;true
BDA552;100;PDPEV27088643;true
BBD749;100;PDPEV27088644;true
BAB125;100;PDPEV27088645;true
CAD401;100;PDPEV27088646;true
BEC618;100;PDPEV27088647;true
CAB085;100;PDPEV27088648;true
BEC292;100;PDPEV27088649;true
BBA650;100;PDPEV27088650;true
BCC460;100;PDPEV27088651;true
CAB089;100;PDPEV27088652;true
CAB090;100;PDPEV27088653;true
ACA128;100;PDPEV27088654;true
ADB988;100;PDPEV27088655;true
ABB478;100;PDPEV27088656;true
BCE488;100;PDPEV27088657;true
BDA611;100;PDPEV27088658;true
ABB479;100;PDPEV27088659;true
BDA612;100;PDPEV27088660;true
ABA358;100;PDPEV27088661;true
BBC715;100;PDPEV27088662;true
ACD022;100;PDPEV27088663;true
CAD906;100;PDPEV27088664;true
ABA386;100;PDPEV27088665;true
BAB608;100;PDPEV27088666;true
BAD463;100;PDPEV27088667;true
BDA264;100;PDPEV27088668;true
BAD464;100;PDPEV27088669;true
AAB262;100;PDPEV27088670;true
AAB263;100;PDPEV27088671;true
ACC844;100;PDPEV27088672;true
BAD465;100;PDPEV27088673;true
ABB000;100;PDPEV27088674;true
BDC107;100;PDPEV27088675;true
ABB001;100;PDPEV27088676;true
ACE945;100;PDPEV27088677;true
BED560;100;PDPEV27088678;true
ABA016;100;PDPEV27088679;true
ACB870;100;PDPEV27088680;true
BBB015;100;PDPEV27088681;true
BBC344;100;PDPEV27088682;true
BBB016;100;PDPEV27088683;true
BAA511;100;PDPEV27088684;true
ACB871;100;PDPEV27088685;true
CAC800;100;PDPEV27088686;true
BEC070;100;PDPEV27088687;true
ADE952;100;PDPEV27088688;true
BDA488;100;PDPEV27088689;true
ABB536;100;PDPEV27088690;true
BBE036;100;PDPEV27088691;true
BEC061;100;PDPEV27088692;true
ACD568;100;PDPEV27088693;true
CAE024;100;PDPEV27088694;true
AEA391;100;PDPEV27088695;true
BBD570;100;PDPEV27088696;true
BAB712;100;PDPEV27088697;true
BDA357;100;PDPEV27088698;true
BEC559;100;PDPEV27088699;true
BEC560;100;PDPEV27088700;true
BBD572;100;PDPEV27088701;true
AEB986;100;PDPEV27088702;true
BCA651;100;PDPEV27088703;true
BEC561;100;PDPEV27088704;true
BEC062;100;PDPEV27088705;true
ADE942;100;PDPEV27088706;true
ACD570;100;PDPEV27088707;true
CAE491;100;PDPEV27088708;true
ACC082;100;PDPEV27088709;true
BBC558;100;PDPEV27088710;true
BAA742;100;PDPEV27088711;true
BEA992;100;PDPEV27088712;true
ABA241;100;PDPEV27088713;true
ADA233;100;PDPEV27088714;true
ACC083;100;PDPEV27088715;true
BBE948;100;PDPEV27088716;true
ADD685;100;PDPEV27088717;true
AEA539;100;PDPEV27088718;true
BDA955;100;PDPEV27088719;true
ACA285;100;PDPEV27088720;true
CAB583;100;PDPEV27088721;true
BDE627;100;PDPEV27088722;true
BCC922;100;PDPEV27088723;true
ABD757;100;PDPEV27088724;true
BDA889;100;PDPEV27088725;true
BDB029;100;PDPEV27088726;true
ACE926;100;PDPEV27088727;true
ACA642;100;PDPEV27088728;true
CAB654;100;PDPEV27088729;true
ADA339;100;PDPEV27088730;true
BDD477;100;PDPEV27088731;true
ADA291;100;PDPEV27088732;true
ABC957;100;PDPEV27088733;true
ABD486;100;PDPEV27088734;true
BBE392;100;PDPEV27088735;true
ACA655;100;PDPEV27088736;true
BBB028;100;PDPEV27088737;true
ADC594;100;PDPEV27088738;true
AAD965;100;PDPEV27088739;true
ABE665;100;PDPEV27088740;true
ABE689;100;PDPEV27088741;true
AAC431;100;PDPEV27088742;true
CAE154;100;PDPEV27088743;true
ABE144;100;PDPEV27088744;true
BAB838;100;PDPEV27088745;true
AEA088;100;PDPEV27088746;true
BEC229;100;PDPEV27088747;true
AAC467;100;PDPEV27088748;true
ABB391;100;PDPEV27088749;true
BDD278;100;PDPEV27088750;true
ABE206;100;PDPEV27088751;true
BDD245;100;PDPEV27088752;true
BCB557;100;PDPEV27088753;true
BCB558;100;PDPEV27088754;true
ABE234;100;PDPEV27088755;true
CAA235;100;PDPEV27088756;true
ABE235;100;PDPEV27088757;true
BEC231;100;PDPEV27088758;true
BCB498;100;PDPEV27088759;true
BAE694;100;PDPEV27088760;true
AAC457;100;PDPEV27088761;true
ABE173;100;PDPEV27088762;true
AEC888;100;PDPEV27088763;true
BDD247;100;PDPEV27088764;true
AEC869;100;PDPEV27088765;true
CAA189;100;PDPEV27088766;true
ADA916;100;PDPEV27088767;true
ABE018;100;PDPEV27088768;true
CAE179;100;PDPEV27088769;true
AAC458;100;PDPEV27088770;true
CAE181;100;PDPEV27088771;true
ADE001;100;PDPEV27088772;true
BAE701;100;PDPEV27088773;true
BAE824;100;PDPEV27088774;true
BDD272;100;PDPEV27088775;true
BEB951;100;PDPEV27088776;true
ABD018;100;PDPEV27088777;true
ABB177;100;PDPEV27088778;true
CAD939;100;PDPEV27088779;true
BAB629;100;PDPEV27088780;true
ACE946;100;PDPEV27088781;true
CAD940;100;PDPEV27088782;true
ABC656;100;PDPEV27088783;true
BED561;100;PDPEV27088784;true
BED930;100;PDPEV27088785;true
BEB977;100;PDPEV27088786;true
BEB978;100;PDPEV27088787;true
ACD049;100;PDPEV27088788;true
ACE952;100;PDPEV27088789;true
BBD509;100;PDPEV27088790;true
BAD470;100;PDPEV27088791;true
ADE877;100;PDPEV27088792;true
BEB521;100;PDPEV27088793;true
BED963;100;PDPEV27088794;true
BEB987;100;PDPEV27088795;true
ADE878;100;PDPEV27088796;true
CAD498;100;PDPEV27088797;true
BAB246;100;PDPEV27088798;true
BCE857;100;PDPEV27088799;true
BCE858;100;PDPEV27088800;true
ACC884;100;PDPEV27088801;true
BEB232;100;PDPEV27088802;true
BBC803;100;PDPEV27088803;true
BBC804;100;PDPEV27088804;true
BAD404;100;PDPEV27088805;true
ABC961;100;PDPEV27088806;true
BEB836;100;PDPEV27088807;true
AAB207;100;PDPEV27088808;true
BDA160;100;PDPEV27088809;true
BDC393;100;PDPEV27088810;true
BAD762;100;PDPEV27088811;true
ACB881;100;PDPEV27088812;true
BBC348;100;PDPEV27088813;true
ADD648;100;PDPEV27088814;true
BCE106;100;PDPEV27088815;true
ABD334;100;PDPEV27088816;true
BCE107;100;PDPEV27088817;true
ACB883;100;PDPEV27088818;true
BBC351;100;PDPEV27088819;true
BBC540;100;PDPEV27088820;true
ADD884;100;PDPEV27088821;true
ABD335;100;PDPEV27088822;true
BCA652;100;PDPEV27088823;true
ABC726;100;PDPEV27088824;true
ADD885;100;PDPEV27088825;true
BEE088;100;PDPEV27088826;true
BEE089;100;PDPEV27088827;true
BAA493;100;PDPEV27088828;true
BBE925;100;PDPEV27088829;true
ACB852;100;PDPEV27088830;true
ACE501;100;PDPEV27088831;true
BBD988;100;PDPEV27088832;true
AEB256;100;PDPEV27088833;true
AEA144;100;PDPEV27088834;true
ADD627;100;PDPEV27088835;true
ACE504;100;PDPEV27088836;true
ABA021;100;PDPEV27088837;true
BEE051;100;PDPEV27088838;true
ABC594;100;PDPEV27088839;true
ACD314;100;PDPEV27088840;true
AAA838;100;PDPEV27088841;true
ABD103;100;PDPEV27088842;true
BDC182;100;PDPEV27088843;true
AEB759;100;PDPEV27088844;true
AAA240;100;PDPEV27088845;true
ACB451;100;PDPEV27088846;true
BEA387;100;PDPEV27088847;true
BEA337;100;PDPEV27088848;true
BCD709;100;PDPEV27088849;true
BBB961;100;PDPEV27088850;true
ADD289;100;PDPEV27088851;true
BBB962;100;PDPEV27088852;true
BAA124;100;PDPEV27088853;true
AAE561;100;PDPEV27088854;true
CAC412;100;PDPEV27088855;true
BCD713;100;PDPEV27088856;true
ACB369;100;PDPEV27088857;true
ADD198;100;PDPEV27088858;true
BAA038;100;PDPEV27088859;true
BCD606;100;PDPEV27088860;true
BEA469;100;PDPEV27088861;true
ACB482;100;PDPEV27088862;true
AAB414;100;PDPEV27088863;true
BCD725;100;PDPEV27088864;true
CAC422;100;PDPEV27088865;true
BCD726;100;PDPEV27088866;true
BAD734;100;PDPEV27088867;true
AAB569;100;PDPEV27088868;true
AAB570;100;PDPEV27088869;true
AEB965;100;PDPEV27088870;true
BDC368;100;PDPEV27088871;true
BDC246;100;PDPEV27088872;true
BCD764;100;PDPEV27088873;true
ACB529;100;PDPEV27088874;true
BBD508;100;PDPEV27088875;true
ACC174;100;PDPEV27088876;true
CAD945;100;PDPEV27088877;true
AEE018;100;PDPEV27088878;true
ACC677;100;PDPEV27088879;true
ABA813;100;PDPEV27088880;true
BCE443;100;PDPEV27088881;true
CAD955;100;PDPEV27088882;true
BEB085;100;PDPEV27088883;true
ADC205;100;PDPEV27088884;true
BBC657;100;PDPEV27088885;true
ADE507;100;PDPEV27088886;true
BAB318;100;PDPEV27088887;true
AAD607;100;PDPEV27088888;true
CAD581;100;PDPEV27088889;true
BBA845;100;PDPEV27088890;true
ABA837;100;PDPEV27088891;true
CAB291;100;PDPEV27088892;true
BCC236;100;PDPEV27088893;true
BBC658;100;PDPEV27088894;true
BEB086;100;PDPEV27088895;true
BEB087;100;PDPEV27088896;true
AED593;100;PDPEV27088897;true
ABA331;100;PDPEV27088898;true
AED594;100;PDPEV27088899;true
ADE544;100;PDPEV27088900;true
BBD186;100;PDPEV27088901;true
ADE545;100;PDPEV27088902;true
BCE447;100;PDPEV27088903;true
BAB351;100;PDPEV27088904;true
BBE941;100;PDPEV27088905;true
ACE523;100;PDPEV27088906;true
ACD649;100;PDPEV27088907;true
BAB262;100;PDPEV27088908;true
ADE538;100;PDPEV27088909;true
BEC188;100;PDPEV27088910;true
BCE989;100;PDPEV27088911;true
ACC693;100;PDPEV27088912;true
BAB826;100;PDPEV27088913;true
CAD606;100;PDPEV27088914;true
ADE561;100;PDPEV27088915;true
CAE143;100;PDPEV27088916;true
AEA065;100;PDPEV27088917;true
BAD406;100;PDPEV27088918;true
CAD620;100;PDPEV27088919;true
BAD407;100;PDPEV27088920;true
ABC990;100;PDPEV27088921;true
AEB650;100;PDPEV27088922;true
BDC083;100;PDPEV27088923;true
BDA467;100;PDPEV27088924;true
BEC189;100;PDPEV27088925;true
BEB634;100;PDPEV27088926;true
BBD198;100;PDPEV27088927;true
CAE144;100;PDPEV27088928;true
AEA066;100;PDPEV27088929;true
CAD622;100;PDPEV27088930;true
BEC190;100;PDPEV27088931;true
ABA861;100;PDPEV27088932;true
CAE146;100;PDPEV27088933;true
ADE199;100;PDPEV27088934;true
CAC761;100;PDPEV27088935;true
ACB837;100;PDPEV27088936;true
BCE657;100;PDPEV27088937;true
AEA219;100;PDPEV27088938;true
ACC378;100;PDPEV27088939;true
BAC012;100;PDPEV27088940;true
AEE185;100;PDPEV27088941;true
CAE312;100;PDPEV27088942;true
ADC358;100;PDPEV27088943;true
BDE499;100;PDPEV27088944;true
ACB839;100;PDPEV27088945;true
ACD396;100;PDPEV27088946;true
BEE054;100;PDPEV27088947;true
ABB434;100;PDPEV27088948;true
BED508;100;PDPEV27088949;true
ACD315;100;PDPEV27088950;true
BBE947;100;PDPEV27088951;true
ADA040;100;PDPEV27088952;true
BDB753;100;PDPEV27088953;true
CAE225;100;PDPEV27088954;true
BEC293;100;PDPEV27088955;true
ACE527;100;PDPEV27088956;true
BEC294;100;PDPEV27088957;true
AEB770;100;PDPEV27088958;true
ADA042;100;PDPEV27088959;true
ADB608;100;PDPEV27088960;true
BEC295;100;PDPEV27088961;true
ABC596;100;PDPEV27088962;true
BDD793;100;PDPEV27088963;true
ABB435;100;PDPEV27088964;true
CAA736;100;PDPEV27088965;true
ABD224;100;PDPEV27088966;true
BBD753;100;PDPEV27088967;true
CAB743;100;PDPEV27088968;true
BAD560;100;PDPEV27088969;true
AAE019;100;PDPEV27088970;true
AAE020;100;PDPEV27088971;true
ADC643;100;PDPEV27088972;true
BCC686;100;PDPEV27088973;true
ADC245;100;PDPEV27088974;true
BBA891;100;PDPEV27088975;true
BDE395;100;PDPEV27088976;true
AAD641;100;PDPEV27088977;true
BCC688;100;PDPEV27088978;true
ADC246;100;PDPEV27088979;true
CAB338;100;PDPEV27088980;true
ACA358;100;PDPEV27088981;true
AEE096;100;PDPEV27088982;true
AEA579;100;PDPEV27088983;true
CAB731;100;PDPEV27088984;true
ACA753;100;PDPEV27088985;true
ADC258;100;PDPEV27088986;true
ACD747;100;PDPEV27088987;true
BBB234;100;PDPEV27088988;true
BEE244;100;PDPEV27088989;true
AEB966;100;PDPEV27088990;true
BBC000;100;PDPEV27088991;true
BCA538;100;PDPEV27088992;true
BAA129;100;PDPEV27088993;true
AEB880;100;PDPEV27088994;true
ACB541;100;PDPEV27088995;true
AAB501;100;PDPEV27088996;true
BBB924;100;PDPEV27088997;true
ADD214;100;PDPEV27088998;true
AEC075;100;PDPEV27088999;true
AEE952;100;PDPEV27089000;true
AAB711;100;PDPEV27089001;true
AAB712;100;PDPEV27089002;true
BEA250;100;PDPEV27089003;true
ABE192;100;PDPEV27089004;true
BCB458;100;PDPEV27089005;true
BCB459;100;PDPEV27089006;true
ABB636;100;PDPEV27089007;true
BAE479;100;PDPEV27089008;true
BDA765;100;PDPEV27089009;true
AEC890;100;PDPEV27089010;true
BAE696;100;PDPEV27089011;true
BDD063;100;PDPEV27089012;true
BEC492;100;PDPEV27089013;true
BCB306;100;PDPEV27089014;true
BAC160;100;PDPEV27089015;true
AEC891;100;PDPEV27089016;true
BAC161;100;PDPEV27089017;true
ADB098;100;PDPEV27089018;true
BCB523;100;PDPEV27089019;true
BAE676;100;PDPEV27089020;true
BEC518;100;PDPEV27089021;true
ACD538;100;PDPEV27089022;true
BBD187;100;PDPEV27089023;true
BCE921;100;PDPEV27089024;true
BAB288;100;PDPEV27089025;true
BAB074;100;PDPEV27089026;true
BDD930;100;PDPEV27089027;true
BAB076;100;PDPEV27089028;true
ACC862;100;PDPEV27089029;true
BDA819;100;PDPEV27089030;true
BBD338;100;PDPEV27089031;true
BDC027;100;PDPEV27089032;true
BED851;100;PDPEV27089033;true
AEB484;100;PDPEV27089034;true
BCA139;100;PDPEV27089035;true
BED733;100;PDPEV27089036;true
ABA570;100;PDPEV27089037;true
BAB469;100;PDPEV27089038;true
BAB470;100;PDPEV27089039;true
ABA571;100;PDPEV27089040;true
BCA244;100;PDPEV27089041;true
BDA298;100;PDPEV27089042;true
ADE312;100;PDPEV27089043;true
ACC481;100;PDPEV27089044;true
BDA300;100;PDPEV27089045;true
BEB640;100;PDPEV27089046;true
ADB761;100;PDPEV27089047;true
CAD952;100;PDPEV27089048;true
BAB778;100;PDPEV27089049;true
CAA228;100;PDPEV27089050;true
BDA413;100;PDPEV27089051;true
CAE085;100;PDPEV27089052;true
BBD191;100;PDPEV27089053;true
ABA849;100;PDPEV27089054;true
BAB780;100;PDPEV27089055;true
CAA877;100;PDPEV27089056;true
ABA850;100;PDPEV27089057;true
CAA878;100;PDPEV27089058;true
BCC231;100;PDPEV27089059;true
CAC762;100;PDPEV27089060;true
BBA993;100;PDPEV27089061;true
ABB515;100;PDPEV27089062;true
ADD622;100;PDPEV27089063;true
BCC790;100;PDPEV27089064;true
ACD397;100;PDPEV27089065;true
BBC300;100;PDPEV27089066;true
CAE313;100;PDPEV27089067;true
ABA646;100;PDPEV27089068;true
AAD753;100;PDPEV27089069;true
BCE080;100;PDPEV27089070;true
ADC359;100;PDPEV27089071;true
BAA481;100;PDPEV27089072;true
ADC360;100;PDPEV27089073;true
BBC301;100;PDPEV27089074;true
BBC517;100;PDPEV27089075;true
ADB822;100;PDPEV27089076;true
BEE135;100;PDPEV27089077;true
BDE500;100;PDPEV27089078;true
BEB000;100;PDPEV27089079;true
BAB956;100;PDPEV27089080;true
CAD012;100;PDPEV27089081;true
ACC100;100;PDPEV27089082;true
ADD923;100;PDPEV27089083;true
BBC565;100;PDPEV27089084;true
BBC566;100;PDPEV27089085;true
ADD581;100;PDPEV27089086;true
BBC257;100;PDPEV27089087;true
BCE038;100;PDPEV27089088;true
CAC723;100;PDPEV27089089;true
CAC931;100;PDPEV27089090;true
AEA220;100;PDPEV27089091;true
BBD843;100;PDPEV27089092;true
ACD400;100;PDPEV27089093;true
ADC387;100;PDPEV27089094;true
ADE322;100;PDPEV27089095;true
ACC491;100;PDPEV27089096;true
BAB134;100;PDPEV27089097;true
BAB658;100;PDPEV27089098;true
ADE914;100;PDPEV27089099;true
BBD544;100;PDPEV27089100;true
ADE323;100;PDPEV27089101;true
BDA337;100;PDPEV27089102;true
BAB679;100;PDPEV27089103;true
BBB238;100;PDPEV27089104;true
AAA294;100;PDPEV27089105;true
BBE361;100;PDPEV27089106;true
BDE547;100;PDPEV27089107;true
